,Price,Mileage,Make,Model,Trim,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather
751,15033.1503166648,19455.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
752,13991.0400570749,21020.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0
753,14771.0034643864,22255.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1
754,13719.2383075599,23645.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0
755,13869.1549422775,24349.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0
756,13518.2352516194,25981.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0
757,13825.1547111473,26034.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
758,13811.155022285,26236.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,1
759,14077.9688527613,26788.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
760,14411.8588505463,26986.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1
761,13600.0341846013,27231.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0
762,13032.8681007578,30108.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,1
763,11539.0485332856,38958.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0
764,14739.067235877,1737.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
765,15110.1925982804,2392.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
766,14202.9971532289,11836.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
767,15194.975354069,12412.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
768,14116.9215085253,12878.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,0
769,13174.0710094846,13318.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
770,13258.3658889343,14938.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,1
771,12791.7510887301,16163.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
772,12293.0599622863,17139.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
773,13998.1292757712,18257.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
774,14568.0022546017,18511.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
775,13122.9054570779,19101.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
776,13494.2887833531,19500.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
777,12036.2167505887,19853.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
778,12162.1400468633,21770.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
779,12333.6039930145,21877.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
780,12099.0145778515,22758.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
781,12119.0897017756,22826.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
782,11679.9235460711,23388.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
783,13216.9120481989,24069.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
784,12412.5211068682,24664.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
785,12284.2882901235,24740.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
786,12594.1830134677,26328.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
787,12105.9813355048,28298.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
788,11873.5339947913,28398.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
789,12965.2232694815,29707.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
790,10563.0661617198,32458.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
791,11413.5304025367,32619.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
792,11504.8245497219,33962.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
793,11521.5258881414,34998.0,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
794,18173.9780839538,5826.0,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,1
795,18490.9830288735,7755.0,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,1
796,17322.0784042883,10102.0,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,1
797,17978.3569977795,10986.0,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,0
798,16425.1747960186,14242.0,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,0
799,16507.0702674881,16229.0,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,0
800,16175.9576042089,19095.0,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,0
801,15731.1328968546,20484.0,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,0
802,15118.8932283401,25979.0,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,1,0
803,13585.6368021731,35662.0,Saturn,L Series,L300 Sedan 4D,Sedan,6,3.0,4,1,0,0
